,coordinates,score
510,"-73.722999,40.687999",0.10443142801523209
511,"-117.5655,33.8752",0.0789399966597557
512,"77.028908,28.46096",0.4360607862472534
513,"-73.95,40.65",0.5727587938308716
514,"-90.7001,38.8029",0.20368404686450958
515,"-118.3294,33.989",0.27456188201904297
516,"-79.4154816,43.7772102",0.46277064085006714
517,"-79.3872,43.648",0.5548274517059326
518,"18.42163,-33.92058",0.40351083874702454
519,"-73.56725453,45.75975883",0.31475257873535156
520,"-87.212032,36.503552",0.864856481552124
521,"-0.15202761,51.41718118",0.7424446940422058
522,"11.09144018,50.91421978",0.248698428273201
523,"-117.86996,33.59552",0.1439591497182846
524,"-95.56404977,29.56304729",0.903224766254425
525,"7.6777,45.0702",0.8936570882797241
526,"36.81666667,-1.28333333",0.42318204045295715
527,"-2.86965273,53.47985829",0.2681427597999573
528,"-90.070864,29.948479",0.36723557114601135
529,"-5.0320161,51.8843949",0.17162425816059113
530,"88.264644,27.037653",0.5213925838470459
531,"-73.8858,40.7555",0.8782984018325806
532,"-93.16326528,42.0165117",0.4672424793243408
533,"-74.0064,40.7142",0.38641586899757385
534,"75.63084733,42.80562262",0.5348255634307861
535,"-74.0007613,40.7207559",0.4212435185909271
536,"4.70776793,50.97437872",0.5176993608474731
537,"-74.0064,40.7142",0.5012600421905518
538,"73.2,22.3",0.22478818893432617
539,"20.4622,44.8206",0.8007441163063049
540,"14.40358305,-5.32070469",0.40603750944137573
541,"-74.25,40.79",0.3136054277420044
542,"-4.84222222,51.845",0.42948129773139954
543,"77.2089,28.6139",0.2962002754211426
544,"-80.93981803,35.22308422",0.24485811591148376
545,"-80.21004,25.87854",0.1651662439107895
546,"-85.96708277,39.97415922",0.715986967086792
547,"11.1,43.8833",0.3210751414299011
548,"-82.00971779,45.55863666",0.1478685587644577
549,"-73.95,40.65",0.45192089676856995
550,"-79.3872,43.648",0.3885897397994995
551,"-4.309626,55.852472",0.7281175851821899
552,"-122.3244,47.3999",0.5050306916236877
553,"-99.13547516,19.43757829",0.13658110797405243
554,"-79.2709729,43.813507",0.09511177241802216
555,"-74.0007613,40.7207559",0.7770074605941772
556,"11.11268946,43.85794223",0.2784598469734192
557,"-1.6216491,6.6957635",0.0852183923125267
558,"-6.2591,53.3476",0.16091908514499664
559,"-97.68342,30.52994",0.09745509922504425
560,"-71.0059,42.2606",0.08061372488737106
561,"28.1869,-25.7533",0.3955821096897125
562,"-74.0064,40.7142",0.3445037305355072
563,"-80.42722222,43.685",0.3176765441894531
564,"75.7914,11.259",0.27750155329704285
565,"-77.0253723,38.9394733",0.2701340913772583
566,"-79.7164011,43.7742911",0.21138375997543335
567,"-7.60872445,33.56429989",0.4463554620742798
568,"-82.50534,27.93177",0.353141188621521
569,"-118.35409893,34.08379326",0.7251603007316589
570,"8.99427,45.28571",0.6546551585197449
571,"-0.59612,51.67467",0.2435990422964096
572,"77.219672,28.631747",0.4527361989021301
573,"2.3492,48.8573",0.10129567235708237
574,"-100,40",0.865084171295166
575,"11.1,43.8833",0.2129020094871521
576,"-63.76743365,44.56192559",0.8679918050765991
577,"-74.5,40",0.13480226695537567
578,"-3,40",0.5666323900222778
579,"-117.72016243,33.47505865",0.31254854798316956
580,"-0.07524401,51.50565731",0.19531461596488953
581,"-87.66674,41.775909",0.42932742834091187
582,"-117.1694961,32.7260938",0.4546600878238678
583,"30.52361111,50.45",0.26966866850852966
584,"27.48,-29.31",0.8957016468048096
585,"-81.32806152,48.47593351",0.3446877598762512
586,"55.21728516,25.18878706",0.6123408675193787
587,"-122.419,37.7793",0.5167824029922485
588,"-104.8207,38.8301",0.7334668040275574
589,"-118.2445,34.0564",0.09989254176616669
590,"4.41667,50.8333",0.03485967963933945
591,"-81.3775,28.5421",0.94581538438797
592,"-0.22743093,5.63988563",0.5207309722900391
593,"-73.96555556,40.76916667",0.09584185481071472
594,"-73.83007452,40.75959489",0.9253987073898315
595,"-97.1557196,32.7073762",0.9059711694717407
596,"-73.56725453,45.75975883",0.19170889258384705
597,"-111.074249,45.6706102",0.25291818380355835
598,"-73.56725453,45.75975883",0.20676417648792267
599,"72.84647455,19.11883545",0.25828561186790466
